date,catchname,st_0,st_1,st_2,st_3,st_4,st_5,st_6,st_7,st_8,st_9,st_10,st_11,st_12,st_13,st_14,st_15,st_16,st_17,st_18,st_19,st_20,st_21,st_22,st_23,st_24,st_25,st_26,st_27,st_28,st_29,st_30,prec_0,prec_1,prec_2,prec_3,prec_4,prec_5,prec_6,prec_7,prec_8,prec_9,prec_10,prec_11,prec_12,prec_13,prec_14,prec_15,prec_16,prec_17,prec_18,prec_19,prec_20,prec_21,prec_22,prec_23,prec_24,prec_25,prec_26,prec_27,prec_28,prec_29,prec_30
2023-12-03,19.82.0,-5.472641804772418,-4.8254792699058635,-1.6099990763222438,-0.2570373625935529,1.0077436461224583,-11.20793109468731,-6.170680120646609,-4.219690633708832,-8.733895935161833,2.2450293848897247,-9.848737941759143,-12.99814456830591,-7.7775459082036535,5.623409286540985,1.4192077393006852,-0.6957715170493506,-1.1461311304008834,3.11117642336251,0.17186554565156076,-15.788453614650408,-3.6481475041777562,-3.1053510641885484,2.6692080639353954,1.8302659933749514,-2.089467894715053,-2.5869584774949246,3.5841738293558247,4.742717186607907,4.11158515703454,-6.932696968601856,0.5927775597151745,0.0,0.0,3.789640646032735,15.593479510517827,0.0,0.0,0.4169494084115244,0.14596721444437671,1.343797444236752,0.5697622549150253,0.0,2.9393357462836276,1.7543268734896391,0.0,0.0,0.0,0.0,0.0,8.32752725264584,0.0,2.2756551628463626,6.346953155948785,11.160359163311687,0.30000113488698943,0.0,0.0,1.0207302117373993,0.7673439315273312,24.077413156093318,4.891648574373431,0.21165873421488854
2023-12-04,19.82.0,-5.861885073314888,-7.978566739646779,-0.9135326952212708,-4.175003644990978,-2.7095773138172508,-11.12304798214818,-8.85543664760732,-5.265480384629044,2.39393389947074,1.8615953045281757,-7.2035085409669,-12.763723172413016,-9.877333048290314,3.6184612985449007,-1.3548913516851977,0.4224652161794564,-0.02823381120591817,5.318879673696752,-1.7994171590643182,-15.320928287824671,-2.250000209204271,1.3613818847979657,2.9721919631655727,-0.47237453813171815,-6.5037904994433875,-3.6684378019907644,6.712558911569175,4.372391593780329,0.8839340017856179,-4.705506097129759,-3.181253784812294,0.0,0.26655070048131063,8.73690039239204,0.0,0.7620237300164405,0.455169615052639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2550113841973094,0.0,5.331562066330784,0.0,0.0,0.15255700147043127,2.0416172615679633,14.892214233553686,0.0,0.0,28.3810923715648,0.0,3.298040529808036,0.0,0.0
2023-12-05,19.82.0,3.002800852560409,-11.415278636690319,1.2629395499132567,-6.301999678968453,-0.6006043617324157,-9.212074975364205,-8.359965213537976,-6.926335829209345,2.3620321857958633,1.7894246422219413,-1.9034173608614164,-15.493637058678656,-10.204985676036678,-3.690105578666139,-5.721634830850668,-1.4704841881523114,-0.1569858381860625,0.29776779174116674,-2.3389768274175706,-13.009249974507393,-3.229362802445655,-5.176400025606203,-4.165559358489214,4.692340198065831,-7.606636692579562,-2.7799994220355133,6.080299443670312,3.7513089427628477,-4.659508606935198,0.7688270365514467,-1.0372592470700779,0.0,0.0,32.81794668487505,0.80304963101511,0.0,0.0,1.3433093062660257,0.0,0.0,0.0,5.947911213942259,0.0,0.0,0.0,0.0,0.0,17.017128536990473,0.0,0.2715436771757433,2.2175191908867475,0.1525839393470719,0.0,0.0,0.4718394501478727,0.0,0.0,3.6319158102066504,9.86698485861778,0.0,0.0,0.0
2023-12-06,19.82.0,3.3968232975860277,-8.811117648725816,-3.895268559964028,1.269480090990404,-1.2431961022598084,-11.667360441928484,-4.813293824432613,-10.538134000289132,0.7080002746622216,0.18502468632640112,-0.784023312831915,-15.46588974832813,-2.5720603868867635,-4.348633561451354,-8.10256607747925,1.8848894836448646,-6.867811265005628,-3.449999892239141,-1.6918433403669044,-13.152607664960556,-6.314374516169943,-5.292851828475392,-7.460125904022862,5.981247925349171,-9.609881918611944,-3.0098759057840385,2.579075150686176,4.434357808240739,-5.791515115709775,-0.30983204734330605,-2.1337095034099045,0.0,0.13282863752742352,0.0,0.41159199890505793,1.1739382463133525,0.0,0.0,0.0,0.0,0.0,28.807156342470403,0.0,0.0,0.0,0.0,0.0,0.0,14.927300683486456,3.179161660108631,0.0,0.0,0.0,0.0,1.9395512416628922,0.0,0.2366352776794557,5.210312232579315,0.7011722137502563,0.0,0.0,8.649440266763516
2023-12-07,19.82.0,4.642119391777765,2.2109234134367592,-7.273519222417312,1.6162735216300739,-3.0800001146448697,-11.78653684315248,-9.572571947311936,-7.9582161264526965,0.07325420313226161,-4.986683011552045,-0.8514793824299645,-13.387988239981052,-1.7434608475077429,1.0706243510050604,-10.570442236225585,2.8777425822690197,-8.71592287902681,-4.004796649963362,-1.2996511839031641,-15.88394438668638,-6.059473602546581,-5.509106707725436,-3.5370073296526137,3.658379204379274,-6.64463690907377,-2.6306886423769242,0.5595401788381045,6.09707164802632,-4.4867450657421575,-0.3952888316989136,-2.186141974004406,0.0,0.0,0.0,1.8310896470524487,8.208073714577223,3.006872646776686,0.0,0.0,0.0,0.0,27.42257749471693,0.0,0.38617738857328626,0.0,0.0,0.0,0.0,0.0,1.1061380747304497,0.0,0.0,0.659315031798399,14.187603928300536,0.22151201562132247,0.0,0.0,0.0,0.0,0.0,0.12403716998982968,4.936426265736121
2023-12-08,19.82.0,4.884445780519961,-0.4082393346562063,-4.078208452560625,-1.166203995676593,-1.9406091445717495,-6.865774540336017,-6.219279667276086,-4.563631272356541,-0.7864241908257434,1.5806483756535015,-0.02881757512690042,-12.011510150276884,0.7476130834279302,-2.3400000000709005,-10.492752561064997,3.8434081828846614,-5.077850985972547,-7.582524860201247,2.0384409675393,-14.378715563707864,-5.627023885765833,-8.39386281807949,-3.61675488692367,0.35513010679722967,-9.339658213674298,1.153781386248268,2.5434000091437143,3.1244869431393103,-3.175354936154962,-2.7507224328107798,-1.5501311002245046,0.0,0.0,0.0,0.0,12.516540865522932,7.26498634055975,0.2028624771470572,3.476815308186383,4.431710456704185,0.0,1.272354551722777,0.0,0.5456979741407925,0.0,0.0,5.658341356375861,0.1394446895944799,2.724305020882788,9.4349257320983,0.0,0.0,0.0,17.306306623688734,0.28789979577538566,0.0,0.39999989517484186,26.410740280812885,2.127010856681178,0.7328814898427432,1.651317262756905,0.9711539732293326
2023-12-09,19.82.0,-0.4390979894048672,-2.120001672378424,1.9919014152065995,-4.03381854259791,2.9264173503795146,-6.401551457897185,-3.0376285364347297,-4.5702974651006105,0.35942915034511946,-0.8454621918680467,0.7570846756421781,-12.809980947687,2.4399166161648527,-5.746354863650369,-9.85386887572655,1.5677813993385121,1.1583031480218886,-7.116799650583207,-0.038309494517063225,-15.429035021831213,-11.129641668490958,-5.138910543388434,-2.5704650308274153,5.098659586895211,-8.807450199129029,-1.6838018145781626,4.147115908336819,3.477241568446786,-1.2596569683491157,-7.909796069980432,-3.5242978853523064,0.0,9.006357431486773,0.0,0.0,12.128741560037966,0.5797070546477191,0.0,0.2999986280494424,1.3977121954942109,0.0,0.7868662441315514,5.238132293017545,17.03092717816271,0.20963151065103647,0.143079602039923,0.0,0.0,2.3969462221942512,3.1139511204723567,0.0,0.0,26.442938159706706,0.42069592205341333,1.836572948490811,0.0,0.0,4.036867229218172,6.830823560725172,0.0,0.0,1.0543993652629946
2023-12-10,19.82.0,2.8101432316108674,0.012651077894745733,0.45641631249884185,-1.7999997937438987,1.8201120160525686,-4.3772126270453064,-9.89918166529295,-0.43189095856566695,-2.277074874167223,1.3557579829946178,3.3567079476057304,-7.867880510141537,4.659789173976828,-4.9720192740538085,-5.607084389290886,-3.28117097117984,3.961507529121311,-2.7696655598184785,2.302078692618077,-12.987911093710675,-15.72446090134239,0.9028015898218946,-3.815482434116168,6.7871495555751515,-11.232188555721152,-0.8802688535528764,-1.3353623108221102,5.526742976110904,-6.291858181072207,-8.805815862599195,-7.039276276954535,0.0,14.187603928300536,0.0,3.006872646776686,0.0,0.0,0.0,1.1061380747304497,0.12403716998982968,0.0,0.659315031798399,4.936426265736121,1.8310896470524487,0.0,0.0,0.0,0.0,0.0,0.22151201562132247,0.0,0.0,0.0,0.0,0.38617738857328626,0.0,27.42257749471693,0.0,8.208073714577223,0.0,0.0,0.0
2023-11-14,19.96.0,-2.484,-2.484,-2.484,-2.484,-2.484,-2.484,-2.484,-2.484,-2.484,-2.484,-2.484,-2.484,-2.484,-2.484,-2.484,-2.484,-2.484,-2.484,-2.484,-2.484,-2.484,-2.484,-2.484,-2.484,-2.484,-2.484,-2.484,-2.484,-2.484,-2.484,-2.484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15,19.96.0,1.534120544352546,-0.8871465590188761,-0.7764217611479276,-1.8627318674216515,-0.07841241273311221,-0.1573106846101707,0.8871465590188761,0.07841241273311221,-0.3186393639643752,0.2372021093287877,0.3186393639643752,1.318010897303537,0.0,0.579132162255556,-1.318010897303537,-0.579132162255556,-0.6744897501960818,0.40225006532172536,0.7764217611479276,-1.009990169249582,-1.150349380376008,-0.4887764111146696,1.009990169249582,0.4887764111146696,1.150349380376008,0.6744897501960818,-0.2372021093287877,0.1573106846101707,-1.534120544352546,-0.40225006532172536,1.8627318674216515,0.0,0.0,0.0,0.0,2.0473458861335114,0.14318272986720604,0.0,0.37904645758377586,1.187185850168493,0.27808440385677585,10.953767780499946,0.0,2.7011393266924992,0.0,0.0,0.5105822065605596,0.0,0.20117720125524322,6.966391155295407,0.0,4.904994723040063,0.0,0.6810908096571687,0.0,0.0,1.5587837847145807,0.0,0.9016321326929738,0.0,3.601876989647218,0.0
2023-11-16,19.96.0,-6.743478199783631,-8.327910192683014,-5.879761160165182,-8.758500544601288,-6.51667121095996,-6.29845886766494,-6.086736862011183,-8.532107148807224,-7.651949497880056,-7.3675847220207284,-6.860903168771981,-6.6288504270661335,-6.406632410863343,-5.77757610130973,-10.157459581347968,-7.967437955395413,-5.982754238002066,-5.574766679730466,-5.469352358635056,-9.313515974981712,-8.14085750527749,-9.014772784551596,-5.676024854475792,-7.105801688729526,-7.23427556186608,-6.191902388247855,-7.506497051907333,-6.981524005799598,-10.90517613836506,-9.677737718075033,-7.805105338618063,0.0,0.16894421049968208,0.0,0.0,0.0,0.13081825913760609,0.34332603521772553,0.0,0.27321327016700625,2.1113479093138547,0.6629649366535284,0.0,0.4289754836656219,0.21582085399648163,0.0,0.0,0.0,0.0,4.227316844403109,0.0,0.823325953051498,0.10000218406233688,0.0,1.284951654519362,0.5338556074820335,1.025273651341042,2.8483798765862707,1.6296810101696448,0.0,0.0,0.0
2023-11-17,19.96.0,-10.441257513626427,-10.21602432119896,-7.107051369431754,-8.64334269767704,-9.119051009905062,-6.335732764625704,-9.629142088688537,-11.292499878260204,-9.283605850247092,-9.453147107940108,-8.172642316414032,-6.632722057335054,-7.8471083091182665,-7.4984841361961125,-13.008740878990865,-8.487247078246035,-7.309879517027559,-5.393773583540369,-5.95813934793778,-11.686209129571266,-8.9582231441188,-10.968478983301601,-8.33070201873284,-8.800000209542743,-9.813363016438055,-8.011894797878991,-6.884362252691753,-7.676655396458689,-12.203545554573346,-10.008028865944185,-10.689283379753219,0.0,0.0,0.0,0.0,0.0,0.5457754278669759,0.0,0.0,0.0,0.0,2.4079199391570003,0.0,0.0,0.11080010400303494,0.0,0.8998144517035653,0.0,0.0,1.4719796329182455,0.0,0.32671304590952477,0.0,0.0,3.9902585383316618,0.19223785430564264,0.0,13.244656547491678,6.874817772636159,0.0,0.0,0.0
2023-11-18,19.96.0,-10.307135420382654,-9.954400176279266,-6.082937854423409,-7.628616926117267,-10.698213383759533,-5.725402531181465,-8.065226675443748,-12.286128085959774,-8.29550845848739,-8.535469305708427,-5.373466330836356,-6.635533919779623,-6.825617864955151,-6.448672068898716,-14.406437805657637,-7.217410279913619,-5.198780097668353,-7.019399221580608,-5.020120371483335,-13.114812370755775,-8.78672772311801,-9.631280397196722,-5.903315508632633,-7.420253289359573,-9.051293189195373,-7.843297495587786,-5.548885356863615,-6.264603576931972,-9.331710861876399,-11.140904855912567,-11.656961775666513,2.600217610851155,0.0,0.9629420363687435,0.0,0.0,0.0,0.0,0.0,0.11603670303283099,0.20250906175012626,7.484077468135537,14.476018988055422,0.0,0.0,0.0,0.3460871705173814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.581182712277974,4.326744477699279,1.5825948458414734,0.0,0.0
2023-11-19,19.96.0,-10.282876675646577,-8.006610828714372,-8.669115530267042,-3.9737256331864126,-9.822770928662742,-0.7540134492148409,-7.089200338190873,-9.026273498401807,-5.9107987932131705,-2.7171224561835983,-4.993388302748348,-6.499999565696724,-5.611568710558382,-7.388430420859154,-13.476786031670535,-6.793690069108877,-2.191412738395867,-3.1772282030676564,0.476786898791576,-12.245985683186223,-10.808586393564127,-1.563443344446429,-4.330883601269999,-5.306548784810548,-8.330691738480756,-4.669307393014973,-3.591943431055515,-6.206309062287205,-7.693450346626368,-11.436555787690747,-9.408055700596023,0.0,1.7484496958606464,1.4965999088507982,3.5823352944209224,2.3503450235839023,1.2725155125380443,1.0732994728162908,0.8965417533893795,17.756534162481895,6.3237545455208215,4.733133182289008,0.6026060688365052,5.458125483937049,0.48223693769571274,0.3778355613181355,2.031586469477696,0.2126048029293833,7.382072289597655,2.7101379812496287,0.1498968158958858,0.0,0.0,0.0,8.720882542448805,0.0,3.1178366355299567,4.115416586480401,13.113392183148393,10.506058238752665,0.2882874926113846,0.7402168728587406
2023-11-20,19.96.0,-7.959011240650986,-6.069133501548368,-6.716431304751369,-3.9502414119163807,-4.199999937849665,1.5673473315047244,-1.4141005425897872,-6.381296564581607,-2.926373925154528,-0.6024360151012143,-0.0884103294614702,-1.0345291675832566,-3.446706513625012,-5.493483804707781,-10.384670970464926,-4.703359029772318,-3.699679735324686,-5.774533424198584,-2.654776112935514,-8.52300953186917,-9.256280695339646,0.5709704595938114,-4.960201754873406,-5.222875743165833,-7.082199890815662,-2.3719959175419194,-2.0744610225086206,-1.7573993416314435,-3.189588027898531,-7.490133852196692,-4.450513560123991,0.0,2.032940041751846,2.3774921149151114,1.7217175982140338,18.35918029589937,2.7584517210456028,3.1795351421381146,4.734008394673168,11.519209491208033,4.161135861981248,7.807221568238014,13.267842038989825,15.460686259981514,1.1894627899584433,0.9645427273706136,1.441267211142778,0.7650598181599556,0.5898449379578542,0.43798280612342516,0.3087997308375268,0.2018655582054288,5.372428149277981,0.11701681484562958,6.087275501489253,0.0,8.85644216868456,22.55444316583492,29.950442353466357,10.07617189700884,6.892646953915843,3.6452551959266146
2023-11-21,19.96.0,-11.448118340071042,-7.3862370374013615,-6.600000085721992,-5.6019414231454245,-3.623699072155138,-3.9596715383199546,-6.8556388333641145,-9.320039428500364,-5.093585442121425,-5.350132750188893,-2.2470806116741544,-1.4213702445506815,-6.0993495366438735,-7.956527992649603,-13.724966133877889,-9.741409524002972,-4.829850507701112,-8.9391221850152,-5.85107374950581,-8.263215014561693,-12.338030907244727,-4.267664443107274,-7.117089933046011,-10.217656606143715,-8.589091030407774,-6.348450097761631,-3.246580230509736,-2.804635252480649,-7.665214917453344,-10.772290482949781,-4.55587661156485,0.0,0.0,28.807156342470403,0.0,0.0,1.9395512416628922,0.0,0.0,1.1739382463133525,0.41159199890505793,0.13282863752742352,5.210312232579315,3.179161660108631,0.0,0.0,0.0,0.0,0.0,0.7011722137502563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.649440266763516,14.927300683486456,0.0,0.2366352776794557,0.0
2023-11-22,19.96.0,-13.988315169481377,-7.674423290875235,-9.69099860574359,-8.955256656322943,-4.411681800554588,-10.455506536918586,-10.725573675279827,-8.205457220588631,-6.7766209419461285,-8.459640222361324,-7.392403763673196,-3.3860159327861448,-8.708998360018438,-15.01398103929843,-7.944490429094983,-11.96897168177638,-5.609513270056531,-11.007593202658954,-5.086205997222322,-9.199998482858307,-11.62337602487684,-9.444740309404953,-10.19453974531432,-12.352392731015865,-11.305224527117069,-9.94035674345855,-6.0476042365728695,-6.431025285384643,-13.313790971682435,-12.790483698088702,-7.0947724394344736,5.902814511622076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4347708606076446,0.0,0.2854607440265194,0.7810922689402954,0.0,0.0,0.0,1.2739708688380624,0.0,0.0,0.4752658762146209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.078189897564151,11.343036631193282,0.0,0.16856283371734648,0.0
2023-11-23,19.96.0,-9.76944979203526,-6.593342783849633,-14.908269077585352,-5.800265267675098,1.790356884849107,-3.0055341883694,-11.183488887035132,-5.389242456212145,-4.519705715118505,-7.36666819330914,-0.8874432167522004,0.17493269050030236,-7.752136677755044,-13.021683984694995,-3.5498474997027056,-8.139993602773554,-8.93307111896332,-9.344093930438225,-1.7116524021857327,-13.845893170210605,-10.68240013833212,-6.20060360732368,-10.213630671566293,-11.72780219840497,-8.532732779305757,-6.981199708864454,-2.4016458675396697,-4.050936248376385,-16.52369327215554,-12.33169051928092,-4.9638865946304005,0.0,0.41571797076507433,0.0,1.851143921629632,0.0,0.0,0.0,0.0,3.017724585243529,0.14226382555206085,0.691584922413029,0.0,0.0,0.0,0.0,16.441158577099465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9845025058193695,0.24568462841491648,8.560990499238665,1.1357624582413388,0.0,0.0,0.0
2023-11-24,19.96.0,-11.814354369057698,-3.2354563042819464,-9.867876354744181,-9.155977848348233,5.414398439351021,2.6515869357633726,-10.718251492625022,3.7476898064735806,-1.0959880307354104,-6.073534818820671,-1.9931297234153038,-1.5542702024229524,-6.970676513112182,-7.971324561417836,-4.831208236681566,-0.09533998491266304,-8.532918044003338,-3.6356264201759854,-0.6123366645627439,-13.48106301229845,-5.649463374853097,1.8012118017247447,-7.45432788039469,-4.43103812061486,-4.0333322703668815,0.46625349596272603,-2.417201166823289,1.0893132981439502,-5.236415599864974,-6.512394340528802,-2.8302489413911562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.154065655532597,0.23883060188989236,0.0,0.13460470179081335,0.0,0.702414776433997,0.0,0.0,0.0,0.0,1.171994680882691,0.0,0.0,0.0,8.533650459815822,28.27442341473945,14.689480298299575,0.4138203874024834,5.154438441756958,1.9300956168903212,0.0
2023-11-25,19.96.0,-3.7666782494189857,2.9182059344471494,-10.451562463571392,-7.18765594233962,-0.3457005644299094,0.17129340662145864,-8.889296999461433,4.014303061330095,-2.563601222348036,-8.26624045771446,-1.7264863895804643,-5.806870112078487,-11.54765960120045,-7.704649915969441,-4.564550036609929,-4.164382016533558,-5.382800889125007,-4.96975527747088,5.681002959549375,-13.21435951888082,-6.245727335382094,1.3559404828389408,-6.704007107905415,-2.968806462659486,-2.1505556114830977,2.0678352563051954,-0.8293493967799619,0.7328839451550841,-3.368974482411608,-9.601191778214215,-1.2876291676210032,0.0,1.3779924316561445,0.0,0.15525247615840654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2977488618770714,0.0,0.0,0.0,0.0,0.0,0.0,0.47979790863549737,0.0,0.0,0.0,22.1175967602422,0.0,3.8269226812061903,11.294631096744597,0.2759393359883003,0.8189846881273087,6.450154283052327
2023-11-26,19.96.0,0.63547705897538,1.2681225641950666,-9.857642165114756,-6.450536458527161,-1.8617434856286184,-6.91586924815442,-6.0049251348934325,3.967397889358703,-3.1231831158657473,-3.5295098021464875,1.9909735441333085,-4.743485504602094,-10.721100222893199,-8.502145679744721,-4.337158818313999,-5.57432940176601,-2.7117416850756264,-7.406961534461907,2.854431601748061,-13.526417265954159,-5.154926935404682,-1.4161321620253848,-11.834066510747627,-7.931912148123213,-0.950799372436288,-0.45970708617608524,5.659748644123742,0.06524352742672601,-2.2923392187322014,-9.134791185056581,-3.9333343102290272,0.13037387725174818,0.0,0.6542659101240362,0.0,0.0,0.0,0.0,0.0,0.0,2.931976866454324,1.0846580415321103,0.38936839404612034,0.0,0.0,0.0,0.0,0.2276866879845271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.346015203273588,0.0,4.8811427129764375,0.0,8.44693225895641,0.0,1.7836046786400497
2023-11-27,19.96.0,-3.200001125461723,2.4339425085499045,-11.145671119199434,-5.880841915857088,-1.6492719838734953,-6.991506065685717,4.3485489669193225,1.2733483422238998,-2.031488526071553,-1.266320735313759,-0.08017183859389965,-3.6051722411354987,-12.621873106962283,-9.105571370289447,-2.41566850988771,-4.906191869145234,-6.415393008108443,3.2115878981128017,-4.022549698572954,-14.922748311570725,-7.620131217541009,1.8106798776000324,-8.316917187367771,-0.48568191147061457,-0.879628097749297,-2.8043450515663144,0.789913295370422,0.3424781713094187,-5.379820090430967,-10.024882530239353,-4.45509670749004,2.662300229149847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.693873757275119,4.439229000949113,0.0,0.0,0.0,0.0,1.6168288537018354,0.0,0.0,0.0,0.0,0.5909014576290794,0.0,0.2047822634278742,0.0,0.0,0.9814779169017414,0.0,0.3509490819972845,14.91154971886693,0.0,0.11699412551587172,0.0
2023-11-28,19.96.0,-6.736714838737728,-2.203227536997272,-13.310775987507181,-9.14901587091749,1.3739240203753786,-8.605366389611168,-0.6978176736237158,-3.4946605231564334,-3.902150158733532,-3.0781979706646716,-2.6491767320815898,-4.303737563317584,-11.176332420777985,-10.409238965653813,-4.7021671924581385,-7.1717778776319365,-6.315243852762396,3.94606153360007,-5.903915335798056,-15.179510342348342,-8.100209679590925,-1.2364540630430665,-9.743904080536474,2.400067074804851,-0.10334601018741507,-5.100000577789275,0.5720880879996051,-1.7347901118855624,-5.499735383472714,-12.102225794796361,-7.6245633848713785,0.0,0.42566470039496934,0.0,0.0,0.0,0.0,0.0,0.7070625436374568,1.1559066301126157,7.844058909590513,0.0,0.0,0.0,0.0,0.0,2.996774922780586,4.814731992006141,0.0,0.0,0.0,0.0,0.2513478151033568,0.0,1.867330461881313,13.295585020416672,0.0,0.14512125717454277,0.0,25.19462655127924,0.0,0.0
2023-11-29,19.96.0,-9.48901686265329,1.584186924615398,-14.93711484021651,-3.766879590965539,0.5712608195777227,-10.645338900354078,-7.652910169785679,-5.699998382733152,-8.986872418573252,-3.3534392504535315,-5.321678739552286,-8.518452796066908,-10.036179698119632,-2.922552731588311,-4.94175870420413,-8.075775680647741,-7.2452524548567006,-1.459924064413251,-6.849080952082835,-12.182725321547684,-4.557800310887522,-0.21720246262098586,-6.079070442932089,-2.468731465636188,-1.984633513118974,-4.167166116132813,3.117689691534101,-0.879134596603492,-6.461266268095786,-13.27002136657258,-11.344113877246174,0.0,0.0,0.0,5.154438441756958,0.0,0.13460470179081335,0.0,1.9300956168903212,0.4138203874024834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23883060188989236,0.0,0.0,0.0,1.171994680882691,0.0,14.689480298299575,0.702414776433997,28.27442341473945,0.0,3.154065655532597,8.533650459815822,0.0,0.0,0.0
2023-11-30,19.96.0,-7.922456676604987,-1.496340349656648,-14.18773665613082,-1.9745520931149536,-0.9829758030195449,-11.791910222928998,-4.496565507170376,-4.09547924250328,-8.97187706182391,-0.42036553565794454,-6.987015649208405,-10.209522319414576,-7.4436326939260535,-5.300000177245081,-3.691219689111585,-9.560389039191318,-2.860795720510505,-6.547940303138426,-4.897204900398721,-16.3076731990771,-6.12255123814684,3.323192378461753,0.9616015407670457,-3.2807998078165337,-2.42710020284391,-5.7075479369398225,1.909768760022606,0.2141893549055096,-8.429335706605958,-12.826671199071662,-10.94136485368646,0.0,0.0,0.0,0.0,0.0,5.112339731553244,0.0,0.0,0.0,0.7731384863181842,1.2538355118674662,0.0,0.0,0.0,0.4694142118561914,0.0,26.258843028811253,0.16302172316895627,0.0,0.0,2.010292001898356,8.27637545622048,13.943195481891784,0.0,0.2796830731815223,0.0,0.0,3.203364494173018,0.0,0.0,0.0
2023-12-01,19.96.0,-2.6186034464889243,-0.9090456402731129,-14.45432849789905,-3.4505027440238534,-4.299999951273703,-11.657559869392443,-10.667515250411652,-5.189197762840759,-9.067689330692549,-1.7811585499850071,-7.193859125670033,-12.864569503756574,-5.6562391334658635,-6.653771652047792,-3.033728682035539,-6.142988374073456,-1.351693634144281,1.1622424444331154,0.0426437514987259,-16.932197263625017,-8.390562748959725,0.5724925327154925,2.703412215429263,-2.202177521889645,-4.738192427797763,-3.8716907462920647,3.957340636741786,1.8473098169943714,-0.44707605549762763,-9.818155244886674,-7.769894328328818,0.0,1.6881879794202224,0.0,11.713464587476874,0.0,0.0,0.0,0.0,0.0,6.952255310590767,0.0,0.0,0.39406675141590036,0.0,0.0,0.0,4.294041768774424,0.0,1.0528239316898695,0.0,0.1368186392788298,0.649117229427505,2.6903683478951486,0.0,0.0,0.0,0.0,0.0,22.061590177729222,0.23476017619324827,0.0
2023-12-02,19.96.0,-3.602166225408371,-2.802149359705554,-7.505365174599004,-1.549176269447865,-3.2037366752307315,-10.07633156223259,-7.000208441763963,-6.0717766405022875,-5.636713621054457,0.9966535236949963,-11.00222515362455,-12.2107756889213,-9.309237960693002,-1.9781973831484077,-0.1364540782374638,-8.64390297537942,-0.6347899472992085,0.4021821038891524,-4.3997342872728815,-14.079510677777536,-8.049014698414405,-1.1032272144296782,1.6720873272706471,-2.394659823980931,-5.2152426655283985,-3.999999541436582,5.046059060138188,2.4739228870273715,3.5000654315064317,-6.52456214046857,-4.803914189223361,0.0,0.0,0.799113154287465,16.342157879280073,0.0,0.0,0.4729365085548119,0.0,0.0,9.524578550755296,0.0,0.0,0.0,0.0,0.0,0.0,31.35268038248121,0.0,0.0,0.0,0.2742646237478189,2.177550625335804,0.0,0.0,0.0,0.0,0.0,3.5449152765487546,5.772459668924795,1.327620263267763,0.1553621609546855
2023-12-03,19.96.0,-9.499897246726979,-6.702463167055695,-3.999998147262684,-2.5728255747670654,-2.1109085067055617,-12.505974388666909,-10.370838927000436,-7.327326515777674,-7.994652281271273,0.2504807378518006,-13.907127086538193,-15.752605973349368,-11.356715560260639,4.798085308319451,-0.7218785500284755,-1.1891656220333933,-4.499245829767913,1.9434462753890582,-1.6508391405473177,-18.629054222383697,-6.112576525980042,-5.551794202494552,0.7703866769281993,-0.2440897491684657,-5.015350997493774,-3.5144660089585513,1.3281035507403716,3.528331358155753,2.6517543811182818,-8.714322896336318,-3.0397014530629396,0.0,0.0,1.4335696520733596,17.922345074945348,0.0,0.0,0.16508181510093636,0.0,0.8597054041985868,0.0,0.0,0.29269713084742405,0.0,0.0,0.0,0.0,0.0,0.0,3.853746855519217,0.0,0.0,2.3595233025097833,10.416490975123267,0.0,0.0,0.0,0.0,0.5068112228012801,34.481177270001275,6.29469570231407,0.0
2023-12-04,19.96.0,-6.698804642737241,-10.49527564175895,-3.267262609899455,-7.803448220486304,-5.67569077820153,-12.352527567690348,-11.354625164715147,-8.40103309926395,1.894715471117161,1.131584730935143,-9.732343699565044,-15.16049351594689,-13.565688356834203,0.45576973940086135,-4.221414075342724,-2.295578575373685,-4.6999995752253545,5.645027884591389,-3.7448653575272677,-17.64350631323173,-5.1836952295261005,-0.7333462105331777,-0.1601939617438608,-2.785357244896833,-9.03997761347278,-1.7938216408608008,3.9379642233856385,2.794690319503336,-1.275149687016857,-7.238320720077136,-6.17943506245513,0.0,0.13934555249002703,8.414449766037029,0.0,0.4222943603481672,1.1807411889707453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9331103198311173,0.0,3.1415851823882175,0.0,0.0,0.7120821758113518,0.24542775065346753,27.617081267728075,0.0,0.0,14.416318763464163,0.0,5.107435352739913,0.0,0.0
