stat_id,date,utm_x,utm_y,lon,lat,area,month,year,day,min,p5,p10,p15,p20,p25,p30,p35,p40,p45,p50,p55,p60,p65,p70,p75,p80,p85,p90,p95,max
aarvik,2023-11-15,8470,6703820,6.1233438698461,60.1730981879045,14.6,11,2023,15,0.4751,0.4751,0.4751,0.4751,0.4751,0.4751,0.4751,0.4751,0.4751,0.4751,0.4751,0.4751,0.4751,0.4751,0.4751,0.4751,0.4751,0.4751,0.4751,0.4751,0.4751
aarvik,2023-11-16,8470,6703820,6.1233438698461,60.1730981879045,14.6,11,2023,16,0.2901,0.33955,0.3481,0.3481,0.3481,0.3481,0.3481,0.3481,0.3481,0.3481,0.3481,0.3481,0.3481,0.3481,0.3481,0.3481,0.3481,0.3481,0.3481,0.67025,1.1765
aarvik,2023-11-17,8470,6703820,6.1233438698461,60.1730981879045,14.6,11,2023,17,0.1422,0.1422,0.1422,0.1422,0.1422,0.1422,0.1422,0.1422,0.1422,0.1422,0.1422,0.1422,0.1523,0.19455,0.387,0.5488999999999999,0.8667,0.92475,1.5414,2.03475,2.5997
aarvik,2023-11-18,8470,6703820,6.1233438698461,60.1730981879045,14.6,11,2023,18,0.0581,0.0581,0.0581,0.0581,0.0581,0.0581,0.0581,0.0581,0.0622,0.09720000000000001,0.1781,0.2227,0.2661,0.4589,0.4845,0.69385,0.8756,1.1136,1.1908,1.52785,2.196
aarvik,2023-11-19,8470,6703820,6.1233438698461,60.1730981879045,14.6,11,2023,19,0.0237,0.0237,0.0237,0.0237,0.0237,0.0237,0.0237,0.0274,0.0499,0.0822,0.1693,0.27449999999999997,0.3439,0.3826,0.4242,0.59545,1.1212,1.78625,1.8823,2.73715,11.8101
aarvik,2023-11-20,8470,6703820,6.1233438698461,60.1730981879045,14.6,11,2023,20,0.0103,0.0103,0.0103,0.03635,0.0763,0.12680000000000002,0.1538,0.22490000000000002,0.3707,0.3983,0.4647,0.9861,1.4275,2.4776499999999997,2.6281,2.96615,3.9211,4.55335,6.6101,7.3842,13.3176
aarvik,2023-11-21,8470,6703820,6.1233438698461,60.1730981879045,14.6,11,2023,21,0.008,0.008,0.008,0.01935,0.0628,0.10245000000000001,0.1751,0.21755000000000002,0.3535,0.3903,0.9944,1.0079500000000001,1.021,1.51075,2.201,2.35575,2.8741,3.2047,3.7255,4.3856,15.2856
aarvik,2023-11-22,8470,6703820,6.1233438698461,60.1730981879045,14.6,11,2023,22,0.0065,0.0065,0.0065,0.0186,0.0305,0.0545,0.0765,0.12055,0.1716,0.36060000000000003,0.417,0.52915,0.6777,0.7174,0.9293,1.1163500000000002,1.8488,2.21395,2.3085,3.1395999999999997,5.5084
aarvik,2023-11-23,8470,6703820,6.1233438698461,60.1730981879045,14.6,11,2023,23,0.005,0.0058,0.0092,0.014350000000000002,0.1703,0.261,0.3894,0.47655,0.5664,1.0470000000000002,1.5939,2.5578000000000003,3.5891,3.8007999999999997,4.5798,5.7467500000000005,9.2006,10.70885,11.4237,15.0305,19.3194
aarvik,2023-11-24,8470,6703820,6.1233438698461,60.1730981879045,14.6,11,2023,24,0.0038,0.00685,0.0934,0.1911,0.2738,1.0567,1.1837,1.5166499999999998,1.7951,2.34835,4.1152,4.66245,5.111,5.27955,5.9692,8.8448,8.9002,13.02485,13.9825,16.2261,26.1597
aarvik,2023-11-25,8470,6703820,6.1233438698461,60.1730981879045,14.6,11,2023,25,0.0026,0.08085,0.1633,0.4011,0.494,0.7611,0.9995,1.2809,1.7118,1.82565,2.438,3.2603,4.0676,4.42455,5.1737,5.69505,6.0166,7.946350000000001,18.364,20.6636,24.31
aarvik,2023-11-26,8470,6703820,6.1233438698461,60.1730981879045,14.6,11,2023,26,0.0017,0.03355,0.061,0.1649,0.1975,0.45130000000000003,0.6154,0.70275,0.8866,1.45385,1.9053,2.1718,2.3326,2.7531999999999996,3.8223,4.8648,8.4101,9.29615,9.9493,12.4212,19.5641
aarvik,2023-11-27,8470,6703820,6.1233438698461,60.1730981879045,14.6,11,2023,27,0.0011,0.0158,0.0605,0.07744999999999999,0.1293,0.28105,0.3193,0.62095,0.8386,0.9741500000000001,1.1025,1.30375,2.3204,2.57535,3.2683,3.42855,3.8345,5.23635,6.2124,8.6811,29.6933
aarvik,2023-11-28,8470,6703820,6.1233438698461,60.1730981879045,14.6,11,2023,28,0.0008,0.0076500000000000005,0.0247,0.0316,0.0463,0.11595,0.1497,0.3708,0.4509,0.6910499999999999,0.826,1.0282499999999999,1.2221,1.48455,2.2671,2.8991,3.6803,4.539149999999999,6.1233,9.466050000000001,13.5983
aarvik,2023-11-29,8470,6703820,6.1233438698461,60.1730981879045,14.6,11,2023,29,0.0005,0.00485,0.0101,0.044550000000000006,0.0612,0.17155,0.3152,0.48005,1.219,1.45575,1.999,2.1729000000000003,2.528,3.1437,3.6246,4.4127,4.8225,5.44265,7.4797,9.41635,22.0967
aarvik,2023-11-30,8470,6703820,6.1233438698461,60.1730981879045,14.6,11,2023,30,0.0003,0.00315,0.0195,0.044950000000000004,0.0752,0.3357,0.5809,1.34375,1.8102,1.9663,1.993,2.4718,2.8516,3.1451000000000002,3.2685,3.51365,3.8935,7.5470500000000005,9.3675,15.644950000000001,19.8586
aarvik,2023-12-01,8470,6703820,6.1233438698461,60.1730981879045,14.6,12,2023,1,0.0002,0.002,0.008,0.018349999999999998,0.0307,0.2828,0.5261,0.98085,1.2107,1.3972,2.8769,3.0938,3.3403,3.4032,3.4212,5.94745,6.4207,9.63125,11.3246,13.5452,22.1605
aarvik,2023-12-02,8470,6703820,6.1233438698461,60.1730981879045,14.6,12,2023,2,0.0002,0.0013,0.0043,0.00825,0.0125,0.11549999999999999,0.2149,0.37925,0.5072,0.7845,1.079,1.9931,2.6322,3.1515500000000003,3.3785,4.40305,5.5471,6.644,10.6074,18.17115,33.1103
aarvik,2023-12-03,8470,6703820,6.1233438698461,60.1730981879045,14.6,12,2023,3,0.0001,0.0007999999999999999,0.0028,0.0045,0.0088,0.0867,0.149,0.40545,0.8343,1.11105,1.241,1.78295,2.3621,3.448,5.2462,5.8136,7.6056,8.765699999999999,9.9962,19.38455,27.3716
aarvik,2023-12-04,8470,6703820,6.1233438698461,60.1730981879045,14.6,12,2023,4,0.0001,0.00165,0.0033,0.0204,0.0427,0.1674,0.7002,1.55435,1.916,2.1959,2.2931,2.6777499999999996,3.6676,3.9392,4.8543,5.43515,5.8843,7.285550000000001,9.4864,13.41665,17.4715
aarvik,2023-12-05,8470,6703820,6.1233438698461,60.1730981879045,14.6,12,2023,5,0.0,0.0010999999999999998,0.0022,0.00895,0.0249,0.52295,1.0015,1.53335,1.5849,2.3788,2.7206,3.03145,3.5277,3.9425999999999997,4.9819,6.14415,7.0673,7.6932,11.6898,18.125,21.7875
aarvik,2023-12-06,8470,6703820,6.1233438698461,60.1730981879045,14.6,12,2023,6,0.0,0.00075,0.0015,0.00425,0.0102,0.1682,0.6077,0.6468499999999999,1.3084,1.7218499999999999,1.9236,2.25815,2.4473,3.2914000000000003,3.8494,4.86585,8.5372,9.278,13.3082,17.6271,31.7475
aarvik,2023-12-07,8470,6703820,6.1233438698461,60.1730981879045,14.6,12,2023,7,0.0,0.0009,0.0015,0.055549999999999995,0.179,0.2584,0.2644,0.6703,0.902,0.94165,1.5381,1.8326500000000001,2.3897,2.987,4.7114,5.69065,8.731,12.16405,15.5519,19.3816,25.1556
aarvik,2023-12-08,8470,6703820,6.1233438698461,60.1730981879045,14.6,12,2023,8,0.0,0.0006000000000000001,0.001,0.028900000000000002,0.1078,0.11349999999999999,0.2737,0.5862499999999999,0.9324,0.9896499999999999,1.1557,2.68115,3.2228,3.87165,4.118,5.8965499999999995,6.8916,9.422699999999999,11.2059,14.7834,26.3279
aarvik,2023-12-09,8470,6703820,6.1233438698461,60.1730981879045,14.6,12,2023,9,0.0,0.00035,0.0007,0.0136,0.044,0.1441,0.403,0.6820999999999999,1.2929,1.43055,1.654,2.49775,2.888,3.27445,3.42,5.20825,6.3007,6.53125,12.1184,16.54325,19.7237
aasedoela,2023-11-15,12129,6855231,5.80775512097569,61.5201247751608,20.9,11,2023,15,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041
aasedoela,2023-11-16,12129,6855231,5.80775512097569,61.5201247751608,20.9,11,2023,16,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025
aasedoela,2023-11-17,12129,6855231,5.80775512097569,61.5201247751608,20.9,11,2023,17,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.15444999999999998,0.7127
aasedoela,2023-11-18,12129,6855231,5.80775512097569,61.5201247751608,20.9,11,2023,18,0.0013,0.0013,0.0013,0.0013,0.0013,0.0013,0.0013,0.0013,0.0013,0.0013,0.0013,0.0013,0.0013,0.0013,0.0013,0.0013,0.0013,0.20550000000000002,0.4343,0.64745,1.5856
aasedoela,2023-11-19,12129,6855231,5.80775512097569,61.5201247751608,20.9,11,2023,19,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.1351,0.7491,1.4926,1.51045,2.0661,2.3249,4.0406
aasedoela,2023-11-20,12129,6855231,5.80775512097569,61.5201247751608,20.9,11,2023,20,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0171,0.0963,0.4093,0.7599,1.0047,1.2795,2.0804,2.2487,2.43515,2.6153,2.70925,3.0906,3.39955,4.3632
aasedoela,2023-11-21,12129,6855231,5.80775512097569,61.5201247751608,20.9,11,2023,21,0.0005,0.0005,0.0005,0.00345,0.0288,0.0526,0.0815,0.15595,0.2234,0.3347,0.3692,0.43025,0.644,0.6897,0.7617,0.7855,1.0428,1.7692,2.3567,2.9786,4.5895
aasedoela,2023-11-22,12129,6855231,5.80775512097569,61.5201247751608,20.9,11,2023,22,0.0003,0.0003,0.006,0.00795,0.0152,0.02895,0.0586,0.08710000000000001,0.0987,0.1188,0.1539,0.17645,0.1874,0.2354,0.4923,0.53375,0.6585,0.7858499999999999,1.5196,2.5372000000000003,2.9443
aasedoela,2023-11-23,12129,6855231,5.80775512097569,61.5201247751608,20.9,11,2023,23,0.0002,0.00435,0.0057,0.0059,0.0105,0.0252,0.0371,0.34625,0.6612,0.9908,1.266,1.57355,1.9993,2.5408999999999997,3.2959,3.5756,6.4722,11.566600000000001,13.8806,23.458750000000002,33.5407
aasedoela,2023-11-24,12129,6855231,5.80775512097569,61.5201247751608,20.9,11,2023,24,0.0002,0.0068,0.0098,0.01615,0.1859,0.272,0.3523,0.8952500000000001,1.57,1.9478499999999999,2.1875,2.54915,3.1165,3.9977,8.8436,11.0426,11.6725,15.7531,17.4703,21.719,29.4914
aasedoela,2023-11-25,12129,6855231,5.80775512097569,61.5201247751608,20.9,11,2023,25,0.0001,0.00825,0.0475,0.1258,0.38,0.52795,0.6515,0.8493,1.4019,2.26905,3.074,3.4145000000000003,3.7246,3.90245,5.0341,6.1381,6.8864,9.37595,11.6559,20.60975,24.4188
aasedoela,2023-11-26,12129,6855231,5.80775512097569,61.5201247751608,20.9,11,2023,26,0.0001,0.0056,0.0099,0.02815,0.1245,0.19790000000000002,0.2826,0.63175,1.0441,1.18385,1.2672,2.2184,2.433,2.69505,3.1045,3.3207,3.6963,4.38735,6.848,13.627550000000001,19.2066
aasedoela,2023-11-27,12129,6855231,5.80775512097569,61.5201247751608,20.9,11,2023,27,0.0001,0.00335,0.006,0.008400000000000001,0.0372,0.0637,0.1435,0.3568,0.3801,0.5729500000000001,0.7328,1.09205,1.4834,1.8509,1.9462,2.55,3.9402,4.1071,4.7088,5.88045,7.2226
aasedoela,2023-11-28,12129,6855231,5.80775512097569,61.5201247751608,20.9,11,2023,28,0.0,0.0034000000000000002,0.0049,0.007949999999999999,0.0198,0.06559999999999999,0.1106,0.12275,0.1352,0.20785,0.2627,0.68075,1.0209,1.6878000000000002,1.8037,2.1953,2.4295,3.5102,4.5426,9.192599999999999,16.9024
aasedoela,2023-11-29,12129,6855231,5.80775512097569,61.5201247751608,20.9,11,2023,29,0.0,0.0021999999999999997,0.003,0.0059,0.008,0.025,0.0404,0.061,0.0933,0.4178,1.1422,1.30535,2.3613,2.6265,2.8744,4.72815,5.8917,6.62615,7.0663,15.20055,25.9122
aasedoela,2023-11-30,12129,6855231,5.80775512097569,61.5201247751608,20.9,11,2023,30,0.0,0.00215,0.007,0.01455,0.0253,0.27815,0.619,1.1684,1.7415,2.15795,2.3059,2.86745,3.1151,4.22675,5.2393,7.3964,7.8676,10.6176,14.5009,22.8617,33.1635
aasedoela,2023-12-01,12129,6855231,5.80775512097569,61.5201247751608,20.9,12,2023,1,0.0,0.0015,0.0043,0.0079,0.0091,0.16385,0.5455,0.6228,0.7514,1.07205,2.2201,3.32965,3.7311,5.5731,7.9681,9.385850000000001,9.9528,10.6675,13.8932,16.73355,29.2974
aasedoela,2023-12-02,12129,6855231,5.80775512097569,61.5201247751608,20.9,12,2023,2,0.0,0.0011,0.0027,0.0049,0.0064,0.0477,0.1842,0.19925,0.2448,1.16765,2.2586,2.43515,3.0981,3.9023000000000003,4.6615,6.956049999999999,10.7096,12.529599999999999,16.4722,19.88485,29.147
aasedoela,2023-12-03,12129,6855231,5.80775512097569,61.5201247751608,20.9,12,2023,3,0.0008,0.00135,0.0027,0.0063,0.0188,0.052599999999999994,0.0682,0.38105,1.4716,1.70855,2.0199,3.42185,4.2379,4.868650000000001,5.6113,6.5268,7.5563,10.34665,13.3329,18.34285,22.7134
aasedoela,2023-12-04,12129,6855231,5.80775512097569,61.5201247751608,20.9,12,2023,4,0.0005,0.00125,0.0021,0.0093,0.0195,0.062200000000000005,0.4795,1.13305,2.1334,2.29805,3.0948,3.5827,4.4574,5.0349,5.7331,6.57475,8.418,9.4219,9.8006,12.12585,19.2651
aasedoela,2023-12-05,12129,6855231,5.80775512097569,61.5201247751608,20.9,12,2023,5,0.0004,0.0009,0.0015,0.00645,0.0107,0.097,1.0083,1.10635,1.2221,2.07565,2.4603,3.0668499999999996,3.6571,4.21485,4.3613,4.463,6.2433,6.95485,12.1468,17.59315,23.4021
aasedoela,2023-12-06,12129,6855231,5.80775512097569,61.5201247751608,20.9,12,2023,6,0.0003,0.00065,0.0036,0.0097,0.0509,0.21665,0.3567,0.6018,0.6113,0.9247,1.3003,2.278,3.5126,3.9569,4.2315,4.62845,8.1934,8.802150000000001,9.6198,18.75415,26.7274
aasedoela,2023-12-07,12129,6855231,5.80775512097569,61.5201247751608,20.9,12,2023,7,0.0002,0.0036,0.007,0.0202,0.0969,0.1307,0.2235,0.2612,0.4017,0.94775,1.384,1.63225,2.0433,3.0034,3.6137,4.2119,5.1376,12.660499999999999,17.3561,18.6085,31.619
aasedoela,2023-12-08,12129,6855231,5.80775512097569,61.5201247751608,20.9,12,2023,8,0.0001,0.0026,0.0055,0.02395,0.0413,0.06885,0.1345,0.36385,0.7012,1.13715,2.437,3.0282,3.4697,3.92895,4.3054,5.24355,5.8922,7.4155,8.8058,16.3382,26.5093
aasedoela,2023-12-09,12129,6855231,5.80775512097569,61.5201247751608,20.9,12,2023,9,0.0001,0.00185,0.007,0.01365,0.0237,0.05405,0.2275,0.27625,0.6364,1.23855,1.7342,1.986,2.1234,3.05145,3.8525,4.45165,5.2324,6.67915,8.3214,15.81575,23.6095
ardalen,2023-11-15,-5307,6739932,5.78769255899777,60.4764134985043,17.3,11,2023,15,0.2701,0.2701,0.2701,0.2701,0.2701,0.2701,0.2701,0.2701,0.2701,0.2701,0.2701,0.2701,0.2701,0.2701,0.2701,0.2701,0.2701,0.2701,0.2701,0.2701,0.2701
ardalen,2023-11-16,-5307,6739932,5.78769255899777,60.4764134985043,17.3,11,2023,16,0.1438,0.1438,0.1438,0.1438,0.1438,0.1438,0.1438,0.1438,0.1438,0.1438,0.1438,0.1438,0.1438,0.1438,0.1438,0.1584,0.1584,0.1584,0.2201,0.36875,1.2147
ardalen,2023-11-17,-5307,6739932,5.78769255899777,60.4764134985043,17.3,11,2023,17,0.0444,0.0444,0.0444,0.0643,0.0643,0.11560000000000001,0.1442,0.179,0.1988,0.24209999999999998,0.2928,0.3244,0.414,0.73915,0.8275,0.98895,1.132,1.8223500000000001,2.3522,3.00325,3.9201
ardalen,2023-11-18,-5307,6739932,5.78769255899777,60.4764134985043,17.3,11,2023,18,0.0119,0.0119,0.0284,0.0284,0.0284,0.0538,0.1321,0.15944999999999998,0.1686,0.25435,0.2846,0.3554,0.495,0.6389,0.9798,1.0355,1.2203,1.45255,1.8262,1.9449,2.0202
ardalen,2023-11-19,-5307,6739932,5.78769255899777,60.4764134985043,17.3,11,2023,19,0.008,0.008,0.0099,0.0123,0.0193,0.08074999999999999,0.1257,0.17820000000000003,0.2182,0.2776,0.2932,0.3994,0.673,0.98355,1.2491,1.8529499999999999,2.299,2.3621499999999997,2.4337,2.85125,15.5146
ardalen,2023-11-20,-5307,6739932,5.78769255899777,60.4764134985043,17.3,11,2023,20,0.0068,0.0068,0.0068,0.0096,0.0099,0.03275,0.0917,0.1703,0.3772,0.6852,1.0395,1.3909500000000001,1.6013,2.0362,2.5455,3.109,3.6935,4.99555,5.8892,8.43695,19.7934
ardalen,2023-11-21,-5307,6739932,5.78769255899777,60.4764134985043,17.3,11,2023,21,0.0059,0.00955,0.0258,0.03925,0.0869,0.1287,0.1656,0.2346,0.3775,0.5198,0.587,0.7501,0.8934,1.1309,1.4131,1.77265,2.0089,2.8573,3.3791,4.3459,7.4995
ardalen,2023-11-22,-5307,6739932,5.78769255899777,60.4764134985043,17.3,11,2023,22,0.005,0.00635,0.0091,0.0183,0.0702,0.1052,0.1423,0.1613,0.1691,0.21425,0.2978,0.34555,0.4603,0.66305,0.8966,0.9046000000000001,1.2752,1.7124000000000001,2.4436,2.801,3.2908
ardalen,2023-11-23,-5307,6739932,5.78769255899777,60.4764134985043,17.3,11,2023,23,0.0066,0.0081,0.0092,0.0673,0.1294,0.33514999999999995,0.6352,1.04695,1.4915,1.73765,1.8438,2.0924,2.1823,2.76145,3.557,6.2311,12.1467,13.9417,17.9324,20.8538,28.4282
ardalen,2023-11-24,-5307,6739932,5.78769255899777,60.4764134985043,17.3,11,2023,24,0.0056,0.0277,0.108,0.17195,0.2345,0.49675,1.0905,1.25625,2.2052,2.5358,3.1003,3.7046,4.3151,5.9239999999999995,6.2553,9.0723,12.9735,16.39375,20.5967,23.964199999999998,27.3318
ardalen,2023-11-25,-5307,6739932,5.78769255899777,60.4764134985043,17.3,11,2023,25,0.0048,0.025849999999999998,0.1054,0.23555,0.3475,0.5187999999999999,0.6651,0.8994500000000001,1.1181,1.7230499999999997,2.3257,3.64155,4.6543,5.23515,5.4691,6.375,7.3131,9.58985,12.411,26.28905,30.9149
ardalen,2023-11-26,-5307,6739932,5.78769255899777,60.4764134985043,17.3,11,2023,26,0.0041,0.0115,0.0472,0.09634999999999999,0.1301,0.198,0.2513,0.6635,1.1325,1.4154,1.7057,2.08375,2.4235,2.59335,2.8012,3.9194999999999998,4.5538,7.3392,9.6326,11.37865,15.3287
ardalen,2023-11-27,-5307,6739932,5.78769255899777,60.4764134985043,17.3,11,2023,27,0.0036,0.00685,0.0209,0.02935,0.044,0.07830000000000001,0.2743,0.38395,0.4942,0.6323,0.682,0.84065,1.2164,1.87895,2.2432,3.0487,4.133,4.8353,5.8005,6.17305,37.3549
ardalen,2023-11-28,-5307,6739932,5.78769255899777,60.4764134985043,17.3,11,2023,28,0.003,0.0081,0.0103,0.01055,0.0187,0.0958,0.1611,0.1926,0.2644,0.31935,0.5035,0.83055,1.3468,1.6148500000000001,2.0562,2.0665,2.1431,4.38685,8.1674,10.080950000000001,12.1731
ardalen,2023-11-29,-5307,6739932,5.78769255899777,60.4764134985043,17.3,11,2023,29,0.0026,0.00595,0.0074,0.0083,0.0087,0.03115,0.0525,0.0744,0.1639,0.6407,1.3385,1.70735,1.9374,2.7125500000000002,4.15,4.239050000000001,4.6017,5.9724,8.7287,14.1593,24.9083
ardalen,2023-11-30,-5307,6739932,5.78769255899777,60.4764134985043,17.3,11,2023,30,0.0022,0.0051,0.0085,0.018750000000000003,0.0281,0.22890000000000002,0.5846,0.7895,1.2864,1.6080999999999999,2.4421,2.6218,2.8424,3.5378,5.1283,6.5791,8.0835,8.23225,8.8311,18.3646,23.903
ardalen,2023-12-01,-5307,6739932,5.78769255899777,60.4764134985043,17.3,12,2023,1,0.0019,0.00435,0.0073,0.01015,0.0121,0.1752,0.3686,0.7026,1.1051,2.0732999999999997,2.4046,2.6825,2.9707,4.3275500000000005,6.0552,6.41845,6.7136,8.2193,13.3762,15.90995,28.5657
ardalen,2023-12-02,-5307,6739932,5.78769255899777,60.4764134985043,17.3,12,2023,2,0.0016,0.00375,0.0063,0.00695,0.0077,0.052450000000000004,0.1055,0.21205000000000002,0.3658,1.18825,1.419,2.71855,3.5502,3.88255,5.362,5.974349999999999,7.8437,8.77285,14.1119,22.24345,26.6064
ardalen,2023-12-03,-5307,6739932,5.78769255899777,60.4764134985043,17.3,12,2023,3,0.0014,0.0032500000000000003,0.0054,0.00605,0.0072,0.02855,0.0708,0.7964,1.1216,1.42635,1.7995,2.06155,2.2332,4.24695,5.1679,5.5629,7.306,8.7852,11.1498,17.2918,33.1883
ardalen,2023-12-04,-5307,6739932,5.78769255899777,60.4764134985043,17.3,12,2023,4,0.0012,0.0039499999999999995,0.0057,0.0083,0.0109,0.22975,0.6213,0.84585,2.0211,2.6938,3.8402,3.99895,4.1264,4.66095,5.4509,6.08805,6.3226,7.524649999999999,9.3013,11.57985,14.2821
ardalen,2023-12-05,-5307,6739932,5.78769255899777,60.4764134985043,17.3,12,2023,5,0.001,0.0034000000000000002,0.0049,0.0081,0.0329,0.1996,0.9441,1.3937,2.0066,2.4051,2.674,2.74245,3.1183,3.70105,4.7636,5.2105,5.6838,11.915,13.1352,17.93825,27.7765
ardalen,2023-12-06,-5307,6739932,5.78769255899777,60.4764134985043,17.3,12,2023,6,0.0009,0.0029,0.0042,0.0059,0.0145,0.07685,0.4078,0.7994,0.9052,1.0039,1.6052,2.04655,2.3844,3.42825,4.8847,5.988049999999999,7.7264,9.8997,13.8247,18.7113,25.3954
ardalen,2023-12-07,-5307,6739932,5.78769255899777,60.4764134985043,17.3,12,2023,7,0.0008,0.0033,0.0039,0.02425,0.1329,0.1844,0.283,0.32715,0.6659,1.25465,1.7111,2.3947000000000003,3.1426,3.56335,3.8767,6.40305,14.2342,14.98575,16.4889,20.694200000000002,28.4441
ardalen,2023-12-08,-5307,6739932,5.78769255899777,60.4764134985043,17.3,12,2023,8,0.0007,0.00285,0.0034,0.0305,0.0628,0.1066,0.1275,0.29815,0.5576,1.16575,1.7201,2.2857,3.338,3.9636500000000003,5.374,6.84115,8.0232,9.19815,11.7585,14.5597,31.313
ardalen,2023-12-09,-5307,6739932,5.78769255899777,60.4764134985043,17.3,12,2023,9,0.0006,0.00255,0.0104,0.03625,0.1739,0.3263,0.4495,0.48745,0.9938,1.3749500000000001,1.6588,2.58125,3.1208,3.3045999999999998,3.766,5.2923,6.5679,7.1241,13.2184,14.24925,26.759
bergsaai,2023-11-15,112767,6594160,8.19140782080692,59.3079158064286,15.5,11,2023,15,0.4056,0.4056,0.4056,0.4056,0.4056,0.4056,0.4056,0.4056,0.4056,0.4056,0.4056,0.4056,0.4056,0.4056,0.4056,0.4056,0.4056,0.4056,0.4056,0.4056,0.4056
bergsaai,2023-11-16,112767,6594160,8.19140782080692,59.3079158064286,15.5,11,2023,16,0.3788,0.3788,0.3788,0.3788,0.3788,0.3788,0.3788,0.3788,0.3788,0.3788,0.3788,0.3788,0.3788,0.3788,0.3788,0.3788,0.3788,0.3788,0.3788,0.3788,0.3788
bergsaai,2023-11-17,112767,6594160,8.19140782080692,59.3079158064286,15.5,11,2023,17,0.3537,0.3537,0.3537,0.3537,0.3537,0.3537,0.3537,0.3537,0.3537,0.3537,0.3537,0.3537,0.3537,0.3537,0.3537,0.3537,0.3537,0.3537,0.3537,0.3537,0.3537
bergsaai,2023-11-18,112767,6594160,8.19140782080692,59.3079158064286,15.5,11,2023,18,0.3303,0.3303,0.3303,0.3303,0.3303,0.3303,0.3303,0.3303,0.3303,0.3303,0.3303,0.3303,0.3303,0.3303,0.3303,0.3303,0.3303,0.3303,0.3303,0.3303,0.3303
bergsaai,2023-11-19,112767,6594160,8.19140782080692,59.3079158064286,15.5,11,2023,19,0.3085,0.3085,0.3085,0.3085,0.3085,0.3085,0.3085,0.3085,0.3085,0.3085,0.3085,0.3085,0.3085,0.3085,0.3085,0.3085,0.3085,0.3085,0.3085,0.3085,0.3085
bergsaai,2023-11-20,112767,6594160,8.19140782080692,59.3079158064286,15.5,11,2023,20,0.2881,0.2881,0.2881,0.2881,0.2881,0.2881,0.2881,0.2881,0.2881,0.2881,0.2881,0.2881,0.2881,0.2881,0.2881,0.2881,0.2881,0.2881,0.2881,0.2881,0.2881
bergsaai,2023-11-21,112767,6594160,8.19140782080692,59.3079158064286,15.5,11,2023,21,0.269,0.269,0.269,0.269,0.269,0.269,0.269,0.269,0.269,0.269,0.269,0.269,0.269,0.269,0.269,0.269,0.269,0.269,0.269,0.269,0.269
bergsaai,2023-11-22,112767,6594160,8.19140782080692,59.3079158064286,15.5,11,2023,22,0.2512,0.2512,0.2512,0.2512,0.2512,0.2512,0.2512,0.2512,0.2512,0.2512,0.2512,0.2512,0.2512,0.2512,0.2512,0.2512,0.2512,0.2512,0.2512,0.2512,0.2512
bergsaai,2023-11-23,112767,6594160,8.19140782080692,59.3079158064286,15.5,11,2023,23,0.2346,0.2346,0.2346,0.2346,0.2346,0.2346,0.2346,0.2346,0.2346,0.2346,0.2346,0.2346,0.2346,0.2346,0.2346,0.2346,0.2346,0.2346,0.2346,0.2346,0.2346
bergsaai,2023-11-24,112767,6594160,8.19140782080692,59.3079158064286,15.5,11,2023,24,0.2191,0.2191,0.2191,0.2191,0.2191,0.2191,0.2191,0.2191,0.2191,0.2191,0.2191,0.2191,0.2191,0.2191,0.2191,0.2191,0.2191,0.2191,0.7343,1.3709,2.0078
bergsaai,2023-11-25,112767,6594160,8.19140782080692,59.3079158064286,15.5,11,2023,25,0.2046,0.2046,0.2046,0.2046,0.2046,0.2046,0.2046,0.2046,0.2046,0.2046,0.2046,0.2046,0.2046,0.23550000000000001,0.4991,0.7404,1.0437,1.1065,1.2468,2.0704,2.4992
bergsaai,2023-11-26,112767,6594160,8.19140782080692,59.3079158064286,15.5,11,2023,26,0.1911,0.1911,0.1911,0.1911,0.1911,0.1911,0.1911,0.1911,0.1911,0.1911,0.1911,0.19145,0.3391,0.6374,0.8853,0.9298,1.0009,1.1388500000000001,1.2072,1.8798000000000001,3.2739
bergsaai,2023-11-27,112767,6594160,8.19140782080692,59.3079158064286,15.5,11,2023,27,0.1785,0.1785,0.1785,0.1785,0.1785,0.1785,0.1785,0.1785,0.1785,0.1785,0.1785,0.2047,0.4873,0.68755,0.772,0.8546499999999999,0.9426,1.0422,1.1177,1.5343,3.9272
bergsaai,2023-11-28,112767,6594160,8.19140782080692,59.3079158064286,15.5,11,2023,28,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,0.1673,0.26165,0.5824,0.6071500000000001,0.6427,0.69635,0.7657,0.9414,1.075,1.35995,2.1668
